negatives
"frozenset({'Prolactin', 'Q9UQE7', 'O14777'})"
"frozenset({'Q9Y277', 'Prolactin', 'P06576'})"
"frozenset({'Prolactin', 'P10114', 'P34897'})"
"frozenset({'Prolactin', 'Q00535', 'P06400'})"
"frozenset({'Prolactin', 'P42336', 'P09493'})"
"frozenset({'Prolactin', 'Q9UNE7', 'P56545'})"
"frozenset({'Prolactin', 'Q9BUI4', 'Q96EM0'})"
"frozenset({'Prolactin', 'Q13191', 'P52333'})"
"frozenset({'Prolactin', 'O00273', 'P56537'})"
"frozenset({'Prolactin', 'Q9BQY9', 'P49674'})"
"frozenset({'Prolactin', 'Q70EL3', 'Q8NCM8'})"
"frozenset({'Prolactin', 'Q13190', 'Q5T3J3'})"
"frozenset({'O96006', 'Prolactin', 'P15313'})"
"frozenset({'P22314', 'Prolactin', 'Q14258'})"
"frozenset({'Prolactin', 'P07237', 'P13726'})"
"frozenset({'Prolactin', 'Q96CG3', 'Q8N448'})"
"frozenset({'P27694', 'Prolactin', 'P54132'})"
"frozenset({'Prolactin', 'Q14683', 'Q15562'})"
"frozenset({'Q6NXG1', 'Prolactin', 'P54253'})"
"frozenset({'Prolactin', 'Q8N2W9', 'P12814'})"
"frozenset({'P62877', 'Prolactin', 'Q8NFD5'})"
"frozenset({'Q92831', 'Prolactin', 'P25208'})"
"frozenset({'Prolactin', 'P36406', 'O60504'})"
"frozenset({'Prolactin', 'Q96LY2', 'P48556'})"
"frozenset({'P63244', 'P19838', 'Prolactin'})"
"frozenset({'Prolactin', 'P50222', 'Q9BXA7'})"
"frozenset({'Prolactin', 'Q9Y2T4', 'Q13936'})"
"frozenset({'Prolactin', 'Q15843', 'P04264'})"
"frozenset({'O60493', 'Prolactin', 'P55072'})"
"frozenset({'Prolactin', 'Q93009', 'P10276'})"
"frozenset({'Prolactin', 'O14907', 'P15976'})"
"frozenset({'Prolactin', 'Q86VP6', 'Q9NQI0'})"
"frozenset({'Prolactin', 'Q9NPJ6', 'O14777'})"
"frozenset({'Q71U36', 'Q6S8J3', 'Prolactin'})"
"frozenset({'Prolactin', 'P60331', 'Q8IZC7'})"
"frozenset({'Prolactin', 'Q13748', 'O14530'})"
"frozenset({'Prolactin', 'Q8IWV7', 'Q6IN84'})"
"frozenset({'O95202', 'Prolactin', 'P25788'})"
"frozenset({'Prolactin', 'P60033', 'Q01813'})"
"frozenset({'Prolactin', 'Q5TA81', 'Q5TA78'})"
"frozenset({'Prolactin', 'P61160', 'Q53TN4'})"
"frozenset({'Prolactin', 'O94806', 'P41182'})"
"frozenset({'P14921', 'Prolactin', 'O43711'})"
"frozenset({'Prolactin', 'Q13033', 'Q15717'})"
"frozenset({'P51810', 'Prolactin', 'P62979'})"
"frozenset({'Prolactin', 'Q14676', 'Q92878'})"
"frozenset({'P52798', 'Prolactin', 'Q02763'})"
"frozenset({'P20823', 'Prolactin', 'P0DP23'})"
"frozenset({'Prolactin', 'Q15555', 'Q15691'})"
"frozenset({'Prolactin', 'Q99750', 'Q6PF04'})"
"frozenset({'Prolactin', 'Q8ND90', 'A4D1E9'})"
"frozenset({'O15344', 'Prolactin', 'Q9UJV3'})"
"frozenset({'P40818', 'Prolactin', 'O60260'})"
"frozenset({'Prolactin', 'Q8N2W9', 'P52630'})"
"frozenset({'Prolactin', 'P38159', 'Q13247'})"
"frozenset({'Prolactin', 'Q52LR7', 'Q6VAB6'})"
"frozenset({'P51532', 'Prolactin', 'Q16695'})"
"frozenset({'Prolactin', 'P62805', 'P41221'})"
"frozenset({'Q92734', 'Prolactin', 'Q13619'})"
"frozenset({'O95484', 'Prolactin', 'P56880'})"
"frozenset({'P63104', 'Prolactin', 'Q9UQB8'})"
"frozenset({'Prolactin', 'P26639', 'Q13315'})"
"frozenset({'Prolactin', 'P05386', 'P58012'})"
"frozenset({'Prolactin', 'Q9H7B2', 'P05067'})"
"frozenset({'Prolactin', 'Q13546', 'Q9H171'})"
"frozenset({'Prolactin', 'P15927', 'Q9NQG5'})"
"frozenset({'Prolactin', 'Q13620', 'P04264'})"
"frozenset({'Prolactin', 'Q13616', 'Q14011'})"
"frozenset({'Prolactin', 'O43242', 'P01889'})"
"frozenset({'Prolactin', 'P22415', 'P20774'})"
"frozenset({'Prolactin', 'Q9P0U4', 'Q6UXN9'})"
"frozenset({'Prolactin', 'Q86SX3', 'Q13451'})"
"frozenset({'Prolactin', 'O00479', 'Q9NYB0'})"
"frozenset({'Prolactin', 'O14641', 'Q9NZC7'})"
"frozenset({'Prolactin', 'Q8NC51', 'Q99873'})"
"frozenset({'Q5T9L3', 'Prolactin', 'Q9UBU9'})"
"frozenset({'Q9UGK8', 'Prolactin', 'O14964'})"
"frozenset({'Prolactin', 'Q9UMY1', 'P0DP23'})"
"frozenset({'Prolactin', 'Q15276', 'Q13155'})"
"frozenset({'Q8TAQ2', 'Prolactin', 'P60520'})"
"frozenset({'P08246', 'Prolactin', 'Q01196'})"
"frozenset({'Prolactin', 'Q9C0B2', 'P28566'})"
"frozenset({'Prolactin', 'Q96RE7', 'Q9H7E9'})"
"frozenset({'Prolactin', 'P25788', 'O43623'})"
"frozenset({'Prolactin', 'P0C7P0', 'Q12849'})"
"frozenset({'P15408', 'Q96LA8', 'Prolactin'})"
"frozenset({'Q15172', 'Q96Q15', 'Prolactin'})"
"frozenset({'Prolactin', 'Q13418', 'P78527'})"
"frozenset({'Q14692', 'P16220', 'Prolactin'})"
"frozenset({'Prolactin', 'Q13148', 'Q07021'})"
"frozenset({'Prolactin', 'P78527', 'O94762'})"
"frozenset({'P54727', 'Prolactin', 'P42226'})"
"frozenset({'Q9Y2U5', 'Prolactin', 'P98170'})"
"frozenset({'Prolactin', 'O15552', 'P08754'})"
"frozenset({'Prolactin', 'P54284', 'Q13362'})"
"frozenset({'Prolactin', 'Q96G21', 'O00566'})"
"frozenset({'Prolactin', 'P55957', 'Q07812'})"
"frozenset({'Q99627', 'Prolactin', 'P55789'})"
"frozenset({'O94782', 'Prolactin', 'P27482'})"
"frozenset({'P51610', 'Prolactin', 'Q13263'})"
"frozenset({'Q9HCE1', 'Prolactin', 'Q96PK6'})"
"frozenset({'Prolactin', 'P35606', 'P41220'})"
"frozenset({'Q9UKG4', 'Prolactin', 'Q96G79'})"
"frozenset({'Q99624', 'Prolactin', 'Q96S38'})"
"frozenset({'Prolactin', 'P05067', 'Q14254'})"
"frozenset({'P05412', 'Prolactin', 'Q8IX18'})"
"frozenset({'Prolactin', 'Q9Y617', 'Q9Y4K3'})"
"frozenset({'Prolactin', 'P49716', 'Q9UBC3'})"
"frozenset({'Prolactin', 'P55036', 'Q99798'})"
"frozenset({'P62847', 'Prolactin', 'P06748'})"
"frozenset({'Prolactin', 'O75771', 'P50222'})"
"frozenset({'Q9UPW0', 'P04637', 'Prolactin'})"
"frozenset({'Prolactin', 'O95433', 'P31995'})"
"frozenset({'Q9Y2L1', 'A1X283', 'Prolactin'})"
"frozenset({'Prolactin', 'O00560', 'P02794'})"
"frozenset({'Q99578', 'Prolactin', 'P78362'})"
"frozenset({'Prolactin', 'P52272', 'Q02543'})"
"frozenset({'P19174', 'Prolactin', 'O43150'})"
"frozenset({'Prolactin', 'P46778', 'Q13618'})"
"frozenset({'Prolactin', 'P49137', 'P15923'})"
"frozenset({'Prolactin', 'P17661', 'Q9NY65'})"
"frozenset({'Q92918', 'Prolactin', 'P27986'})"
"frozenset({'P0DJD0', 'Prolactin', 'Q96MT8'})"
"frozenset({'Prolactin', 'Q9H0E2', 'O14980'})"
"frozenset({'Prolactin', 'Q07812', 'P32119'})"
"frozenset({'P18075', 'P27037', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9BQ15', 'P82979'})"
"frozenset({'P05412', 'O14757', 'Prolactin'})"
"frozenset({'Prolactin', 'P40337', 'Q8NBJ5'})"
"frozenset({'Prolactin', 'Q8TEX9', 'Q13618'})"
"frozenset({'Q9UBF6', 'Prolactin', 'Q15369'})"
"frozenset({'Prolactin', 'P16035', 'P60900'})"
"frozenset({'Prolactin', 'P61604', 'P51681'})"
"frozenset({'Prolactin', 'Q9Y3F4', 'P35226'})"
"frozenset({'Q8N9N5', 'Prolactin', 'W5XKT8'})"
"frozenset({'Prolactin', 'Q8TAQ2', 'Q99759'})"
"frozenset({'P26368', 'Prolactin', 'Q14999'})"
"frozenset({'Prolactin', 'P15172', 'Q09472'})"
"frozenset({'Prolactin', 'Q9UQ80', 'Q16512'})"
"frozenset({'Q5VVX9', 'Prolactin', 'Q7Z4K8'})"
"frozenset({'Prolactin', 'P0DMV9', 'Q92630'})"
"frozenset({'O60493', 'Prolactin', 'P01889'})"
"frozenset({'Prolactin', 'Q92665', 'Q9Y297'})"
"frozenset({'Prolactin', 'P48552', 'P49336'})"
"frozenset({'P18615', 'Prolactin', 'P02545'})"
"frozenset({'Q96JH8', 'Q9H1I8', 'Prolactin'})"
"frozenset({'Q1A5X7', 'Prolactin', 'Q9NYP9'})"
"frozenset({'Q13895', 'Prolactin', 'O95995'})"
"frozenset({'Prolactin', 'P40337', 'P13693'})"
"frozenset({'P11142', 'Prolactin', 'Q8WW22'})"
"frozenset({'Prolactin', 'P29353', 'P35579'})"
"frozenset({'Q12952', 'Prolactin', 'Q8IVW6'})"
"frozenset({'Prolactin', 'P62942', 'P10599'})"
"frozenset({'Prolactin', 'Q12906', 'Q5U5Q3'})"
"frozenset({'Prolactin', 'P01116', 'Q92569'})"
"frozenset({'P08709', 'P41235', 'Prolactin'})"
"frozenset({'Prolactin', 'P01100', 'Q92731'})"
"frozenset({'Prolactin', 'P18146', 'P08651'})"
"frozenset({'Q02156', 'Prolactin', 'P05141'})"
"frozenset({'P05089', 'Prolactin', 'P49736'})"
"frozenset({'Prolactin', 'Q9NUG6', 'Q9NVU0'})"
"frozenset({'Prolactin', 'P11142', 'Q92905'})"
"frozenset({'Prolactin', 'Q02078', 'Q9UBI6'})"
"frozenset({'Prolactin', 'O43521', 'O43524'})"
"frozenset({'Prolactin', 'A6NHL2', 'P49368'})"
"frozenset({'Q96AA3', 'Q6NUS6', 'Prolactin'})"
"frozenset({'Prolactin', 'P53041', 'Q8WXF1'})"
"frozenset({'Prolactin', 'Q13114', 'O00463'})"
"frozenset({'Prolactin', 'O95684', 'Q6WKZ4'})"
"frozenset({'Prolactin', 'P25098', 'Q8NGV7'})"
"frozenset({'Q14457', 'Q14687', 'Prolactin'})"
"frozenset({'Prolactin', 'Q13490', 'Q96CJ1'})"
"frozenset({'Prolactin', 'Q9UPP1', 'P21675'})"
"frozenset({'Prolactin', 'Q16659', 'P63167'})"
"frozenset({'Q13627', 'Prolactin', 'Q52LA3'})"
"frozenset({'P05412', 'Q13200', 'Prolactin'})"
"frozenset({'Prolactin', 'P11926', 'Q02750'})"
"frozenset({'Prolactin', 'Q92625', 'P61981'})"
"frozenset({'Q9HCE1', 'Prolactin', 'P04629'})"
"frozenset({'Q9BTM1', 'Prolactin', 'Q9UBN7'})"
"frozenset({'Q13162', 'Prolactin', 'Q03591'})"
"frozenset({'Prolactin', 'Q12906', 'P62140'})"
"frozenset({'Prolactin', 'P11021', 'O75937'})"
"frozenset({'Q92889', 'Q9Y4B6', 'Prolactin'})"
"frozenset({'Prolactin', 'Q14807', 'Q9H6R7'})"
"frozenset({'Prolactin', 'Q6A162', 'Q2TBE0'})"
"frozenset({'Prolactin', 'Q13191', 'Q07890'})"
"frozenset({'Prolactin', 'Q9H6S0', 'Q9HC52'})"
"frozenset({'Q15427', 'Prolactin', 'Q14498'})"
"frozenset({'Prolactin', 'Q92794', 'P46108'})"
"frozenset({'Q14515', 'Prolactin', 'P00533'})"
"frozenset({'P08865', 'Q9UKB1', 'Prolactin'})"
"frozenset({'Prolactin', 'Q6A162', 'Q96E11'})"
"frozenset({'P47985', 'Prolactin', 'Q14318'})"
"frozenset({'Prolactin', 'O95819', 'P62714'})"
"frozenset({'Prolactin', 'Q9UJV3', 'Q08379'})"
"frozenset({'Prolactin', 'A8MQ03', 'P27918'})"
"frozenset({'P04275', 'Prolactin', 'P18564'})"
"frozenset({'Q9Y698', 'Prolactin', 'P40763'})"
"frozenset({'Q9BXV9', 'Prolactin', 'Q96S44'})"
"frozenset({'Prolactin', 'P13804', 'Q8TEM1'})"
"frozenset({'P62136', 'Prolactin', 'Q5SWA1'})"
"frozenset({'Prolactin', 'Q3LI66', 'Q9H0I2'})"
"frozenset({'Prolactin', 'P16284', 'P33151'})"
"frozenset({'Prolactin', 'Q6IQ23', 'P24752'})"
"frozenset({'Prolactin', 'P62854', 'B5ME19'})"
"frozenset({'P60842', 'Prolactin', 'Q15056'})"
"frozenset({'P45983', 'Prolactin', 'P61981'})"
"frozenset({'O15116', 'Q96B26', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9NWD9', 'Q16082'})"
"frozenset({'Prolactin', 'Q8IWF6', 'P52799'})"
"frozenset({'Prolactin', 'Q9HCD5', 'Q9BUP3'})"
"frozenset({'Q96JA1', 'Prolactin', 'Q15165'})"
"frozenset({'Prolactin', 'O00571', 'Q9UBQ5'})"
"frozenset({'Q9UBQ0', 'Prolactin', 'P51149'})"
"frozenset({'Q5T4B2', 'Prolactin', 'P57678'})"
"frozenset({'Q9NX09', 'P49815', 'Prolactin'})"
"frozenset({'Prolactin', 'O00571', 'P25490'})"
"frozenset({'Prolactin', 'Q9Y5J9', 'P26196'})"
"frozenset({'O75912', 'P40337', 'Prolactin'})"
"frozenset({'Prolactin', 'A8MVW5', 'Q8NFZ8'})"
"frozenset({'Prolactin', 'Q7Z2W9', 'Q96A35'})"
"frozenset({'Q9UBS0', 'P68363', 'Prolactin'})"
"frozenset({'P48431', 'Prolactin', 'Q8TEX9'})"
"frozenset({'Q5QGS0', 'P54274', 'Prolactin'})"
"frozenset({'P0DMV8', 'Prolactin', 'Q86WN1'})"
"frozenset({'Q8IZD4', 'Prolactin', 'Q9HC77'})"
"frozenset({'P53611', 'Prolactin', 'Q12829'})"
"frozenset({'P30405', 'Prolactin', 'Q9H0C2'})"
"frozenset({'Prolactin', 'Q9BYD3', 'Q9NYK5'})"
"frozenset({'Prolactin', 'Q8NC51', 'P05161'})"
"frozenset({'Prolactin', 'Q9H8M5', 'P34925'})"
"frozenset({'Prolactin', 'P51784', 'Q9UFF9'})"
"frozenset({'Q9NPF8', 'P37840', 'Prolactin'})"
"frozenset({'Prolactin', 'P23771', 'P04004'})"
"frozenset({'Q00013', 'Prolactin', 'Q9HBM6'})"
"frozenset({'Q9NRR5', 'Prolactin', 'Q09470'})"
"frozenset({'Prolactin', 'P22694', 'Q8NGR1'})"
"frozenset({'Prolactin', 'P30443', 'P61619'})"
"frozenset({'Prolactin', 'P35244', 'Q9H3U1'})"
"frozenset({'Q00013', 'Prolactin', 'P82979'})"
"frozenset({'P48431', 'Prolactin', 'P10070'})"
"frozenset({'Prolactin', 'Q9Y295', 'Q9BXJ9'})"
"frozenset({'Prolactin', 'P15923', 'P25490'})"
"frozenset({'Prolactin', 'P09668', 'P55957'})"
"frozenset({'Q9BRJ7', 'P55795', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8WXI9', 'Q13573'})"
"frozenset({'Prolactin', 'Q8NDP4', 'P60369'})"
"frozenset({'Prolactin', 'Q13243', 'Q7Z6Z7'})"
"frozenset({'O76011', 'Prolactin', 'P35900'})"
"frozenset({'Prolactin', 'Q9UHR6', 'Q9H6T3'})"
"frozenset({'Prolactin', 'P22001', 'Q92529'})"
"frozenset({'P24864', 'Prolactin', 'P38398'})"
"frozenset({'Prolactin', 'P04637', 'P20719'})"
"frozenset({'Prolactin', 'Q9NU53', 'O60507'})"
"frozenset({'Prolactin', 'Q9UHC7', 'Q96B02'})"
"frozenset({'P07355', 'Prolactin', 'P60520'})"
"frozenset({'Prolactin', 'Q86UK7', 'O75604'})"
"frozenset({'Prolactin', 'O75436', 'Q9BT73'})"
"frozenset({'Prolactin', 'Q99933', 'O75190'})"
"frozenset({'Prolactin', 'P23511', 'Q9UKY1'})"
"frozenset({'P06241', 'Prolactin', 'P20916'})"
"frozenset({'Prolactin', 'Q96H55', 'O15144'})"
"frozenset({'Q86UW9', 'Prolactin', 'Q08379'})"
"frozenset({'Q6STE5', 'Prolactin', 'Q16539'})"
"frozenset({'P09769', 'Prolactin', 'Q07666'})"
"frozenset({'Q92481', 'Prolactin', 'O95619'})"
"frozenset({'P17612', 'Prolactin', 'Q9GZM6'})"
"frozenset({'Prolactin', 'P35326', 'Q14247'})"
"frozenset({'O60341', 'Prolactin', 'P63172'})"
"frozenset({'Prolactin', 'Q96CW1', 'Q5JTH9'})"
"frozenset({'Prolactin', 'P60953', 'Q14588'})"
"frozenset({'Prolactin', 'P11021', 'Q7Z6Z7'})"
"frozenset({'Prolactin', 'P49715', 'P20292'})"
"frozenset({'Prolactin', 'P78362', 'O95817'})"
"frozenset({'Q9UBN4', 'Prolactin', 'Q14643'})"
"frozenset({'Prolactin', 'Q9H0R8', 'O14744'})"
"frozenset({'Prolactin', 'Q9BTN0', 'P29016'})"
"frozenset({'Prolactin', 'P25942', 'Q92504'})"
"frozenset({'Prolactin', 'Q8NEB9', 'O75385'})"
"frozenset({'Prolactin', 'P41732', 'O00555'})"
"frozenset({'Prolactin', 'Q8N448', 'O43447'})"
"frozenset({'Q9Y2F5', 'Prolactin', 'P55199'})"
"frozenset({'Q9UL03', 'Prolactin', 'P35244'})"
"frozenset({'Prolactin', 'O75340', 'P60520'})"
"frozenset({'Prolactin', 'Q16254', 'P38936'})"
"frozenset({'Prolactin', 'Q5T751', 'Q9NRY6'})"
"frozenset({'Prolactin', 'Q8N205', 'Q9NSK0'})"
"frozenset({'Prolactin', 'Q3SY00', 'Q9C0D3'})"
"frozenset({'P07858', 'Prolactin', 'P07355'})"
"frozenset({'Prolactin', 'P40227', 'O43930'})"
"frozenset({'Prolactin', 'Q9UPI3', 'Q9UBU9'})"
"frozenset({'Q14432', 'Prolactin', 'P48357'})"
"frozenset({'Prolactin', 'P08238', 'O43918'})"
"frozenset({'Prolactin', 'Q8WVP5', 'O60447'})"
"frozenset({'Prolactin', 'Q9NVX0', 'Q969G3'})"
"frozenset({'Prolactin', 'P21980', 'Q9GZZ8'})"
"frozenset({'Prolactin', 'O00303', 'P61978'})"
"frozenset({'P84095', 'Prolactin', 'O75044'})"
"frozenset({'Prolactin', 'Q14494', 'Q9H8M2'})"
"frozenset({'Prolactin', 'Q9NQ94', 'Q13643'})"
"frozenset({'Prolactin', 'Q9C086', 'Q9H9F9'})"
"frozenset({'Prolactin', 'Q96KN1', 'O95429'})"
"frozenset({'Prolactin', 'Q63ZY3', 'Q08379'})"
"frozenset({'Prolactin', 'Q01167', 'Q12873'})"
"frozenset({'Prolactin', 'P10909', 'Q9Y3M2'})"
"frozenset({'Prolactin', 'P46776', 'P23396'})"
"frozenset({'P26641', 'O00308', 'Prolactin'})"
"frozenset({'Prolactin', 'Q92777', 'O14994'})"
"frozenset({'Prolactin', 'O00170', 'P31948'})"
"frozenset({'Prolactin', 'P63279', 'P84022'})"
"frozenset({'Prolactin', 'O75044', 'Q5TCZ1'})"
"frozenset({'Q7KZI7', 'Prolactin', 'Q9Y5P4'})"
"frozenset({'Prolactin', 'Q9P0N5', 'Q9Y385'})"
"frozenset({'Prolactin', 'Q13151', 'Q96PK6'})"
"frozenset({'Prolactin', 'Q6P582', 'P48729'})"
"frozenset({'Q494V2', 'Prolactin', 'P68400'})"
"frozenset({'P22612', 'Prolactin', 'Q9H207'})"
"frozenset({'Prolactin', 'Q9Y3R0', 'P84022'})"
"frozenset({'Q02156', 'Prolactin', 'P19438'})"
"frozenset({'Prolactin', 'Q9NPB6', 'Q9H8V3'})"
"frozenset({'Prolactin', 'P19429', 'P07951'})"
"frozenset({'Prolactin', 'P16871', 'P42229'})"
"frozenset({'Q8WWK9', 'Prolactin', 'Q8N4C6'})"
"frozenset({'Prolactin', 'P04637', 'Q92925'})"
"frozenset({'P33527', 'Prolactin', 'Q9Y320'})"
"frozenset({'Prolactin', 'Q9UKV3', 'Q9BYC5'})"
"frozenset({'P49773', 'Prolactin', 'P35270'})"
"frozenset({'Q6PKG0', 'P58012', 'Prolactin'})"
"frozenset({'Prolactin', 'Q12778', 'Q15796'})"
"frozenset({'Q96CW5', 'P17812', 'Prolactin'})"
"frozenset({'Q99956', 'Prolactin', 'P53779'})"
"frozenset({'Prolactin', 'O95714', 'Q9NXC5'})"
"frozenset({'Q86UK5', 'O95816', 'Prolactin'})"
"frozenset({'P16234', 'Prolactin', 'P50570'})"
"frozenset({'Prolactin', 'P50502', 'P60520'})"
"frozenset({'P62195', 'Prolactin', 'O00231'})"
"frozenset({'Prolactin', 'Q96AE7', 'Q6DKI7'})"
"frozenset({'Prolactin', 'Q8NGR6', 'P25098'})"
"frozenset({'P04626', 'Q93034', 'Prolactin'})"
"frozenset({'P33993', 'Prolactin', 'P62805'})"
"frozenset({'Q5VT66', 'Prolactin', 'Q9NV96'})"
"frozenset({'Prolactin', 'Q9BSU1', 'Q9H6U6'})"
"frozenset({'Q5SW79', 'Prolactin', 'Q9H6Z9'})"
"frozenset({'Q5JS37', 'Prolactin', 'Q8WXA8'})"
"frozenset({'Prolactin', 'Q13617', 'P11142'})"
"frozenset({'Prolactin', 'Q02952', 'Q13315'})"
"frozenset({'Prolactin', 'Q96AH0', 'P11182'})"
"frozenset({'Prolactin', 'Q9C0B0', 'Q96P70'})"
"frozenset({'Q96NY9', 'Prolactin', 'A4GXA9'})"
"frozenset({'Q96Q83', 'Q13885', 'Prolactin'})"
"frozenset({'Prolactin', 'Q15717', 'P01185'})"
"frozenset({'Prolactin', 'P54725', 'P21580'})"
"frozenset({'Prolactin', 'Q8NI27', 'O75530'})"
"frozenset({'P15407', 'Prolactin', 'P28347'})"
"frozenset({'O60858', 'Prolactin', 'Q9Y4K3'})"
"frozenset({'P48431', 'Prolactin', 'O75190'})"
"frozenset({'Prolactin', 'Q96QD9', 'Q96D09'})"
"frozenset({'Q9HCE1', 'Prolactin', 'Q8N3X1'})"
"frozenset({'Prolactin', 'Q08378', 'Q13077'})"
"frozenset({'Prolactin', 'O15117', 'P20936'})"
"frozenset({'Prolactin', 'P78362', 'Q15652'})"
"frozenset({'Prolactin', 'Q96MU7', 'P35226'})"
"frozenset({'P00519', 'Prolactin', 'Q96CW1'})"
"frozenset({'Prolactin', 'Q96IK5', 'Q96PD4'})"
"frozenset({'Q9BWH2', 'Q13352', 'Prolactin'})"
"frozenset({'Prolactin', 'P23381', 'P33151'})"
"frozenset({'Prolactin', 'Q99759', 'P0DP24'})"
"frozenset({'Prolactin', 'Q5VTE0', 'Q92630'})"
"frozenset({'Q01469', 'Prolactin', 'P06733'})"
"frozenset({'P36888', 'Prolactin', 'Q9Y6K9'})"
"frozenset({'Prolactin', 'Q5SRD1', 'P49736'})"
"frozenset({'Prolactin', 'P27361', 'Q5T8P6'})"
"frozenset({'P49773', 'Q96ST3', 'Prolactin'})"
"frozenset({'Q9NX70', 'Prolactin', 'O15514'})"
"frozenset({'P47914', 'Q9C0C9', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9UBF8', 'Q8WVZ9'})"
"frozenset({'Q59H18', 'Prolactin', 'P68133'})"
"frozenset({'Prolactin', 'P57735', 'Q9ULV0'})"
"frozenset({'Prolactin', 'Q9BPU9', 'Q9UPM9'})"
"frozenset({'Prolactin', 'O94772', 'P26371'})"
"frozenset({'Q06210', 'P62877', 'Prolactin'})"
"frozenset({'Prolactin', 'Q04771', 'O43541'})"
"frozenset({'Prolactin', 'Q8N531', 'P01106'})"
"frozenset({'Prolactin', 'Q9UL63', 'P13284'})"
"frozenset({'Prolactin', 'Q96HR8', 'Q15543'})"
"frozenset({'Prolactin', 'P01589', 'P42229'})"
"frozenset({'Prolactin', 'O43741', 'Q9UBI6'})"
"frozenset({'Prolactin', 'P26010', 'Q13477'})"
"frozenset({'Prolactin', 'P30041', 'P16871'})"
"frozenset({'Prolactin', 'P21281', 'Q6K0P9'})"
"frozenset({'Q7Z5W3', 'Q15717', 'Prolactin'})"
"frozenset({'Q12792', 'Prolactin', 'Q04323'})"
"frozenset({'Prolactin', 'P56746', 'Q9Y5I7'})"
"frozenset({'Prolactin', 'P53990', 'O75843'})"
"frozenset({'Q13177', 'P50395', 'Prolactin'})"
"frozenset({'P46782', 'Prolactin', 'Q9Y3B7'})"
"frozenset({'P39900', 'Prolactin', 'P80162'})"
"frozenset({'Prolactin', 'O76080', 'Q8WVY7'})"
"frozenset({'Prolactin', 'P52292', 'O75478'})"
"frozenset({'Prolactin', 'P62993', 'P42566'})"
"frozenset({'Prolactin', 'Q9UBB9', 'O95696'})"
"frozenset({'Prolactin', 'Q8N5M4', 'Q8ND90'})"
"frozenset({'Prolactin', 'P58753', 'O15524'})"
"frozenset({'P43364', 'Prolactin', 'Q6ZU52'})"
"frozenset({'Prolactin', 'Q9BYD3', 'P49406'})"
"frozenset({'Prolactin', 'P48729', 'Q16625'})"
"frozenset({'Prolactin', 'P04637', 'P61513'})"
"frozenset({'Prolactin', 'Q9GZX6', 'P26951'})"
"frozenset({'O75533', 'Prolactin', 'P68400'})"
"frozenset({'P05412', 'Prolactin', 'O76021'})"
"frozenset({'Prolactin', 'Q12986', 'P43243'})"
"frozenset({'P01133', 'Prolactin', 'P21802'})"
"frozenset({'Prolactin', 'Q6QNY0', 'Q96EV8'})"
"frozenset({'Prolactin', 'Q9UQL6', 'P07437'})"
"frozenset({'Prolactin', 'P49792', 'P10276'})"
"frozenset({'Prolactin', 'Q6ZMR3', 'Q15717'})"
"frozenset({'P05412', 'Prolactin', 'P57737'})"
"frozenset({'Prolactin', 'Q49AN0', 'P63208'})"
"frozenset({'Q6UXL0', 'Prolactin', 'P01236'})"
"frozenset({'P11233', 'Prolactin', 'Q13485'})"
"frozenset({'Prolactin', 'P30679', 'P41220'})"
"frozenset({'P09210', 'Prolactin', 'Q9BXS6'})"
"frozenset({'Prolactin', 'Q92802', 'Q13315'})"
"frozenset({'Q9Y5X3', 'Prolactin', 'O60925'})"
"frozenset({'Prolactin', 'P04406', 'Q9BX70'})"
"frozenset({'Prolactin', 'Q7Z2W4', 'Q9HC52'})"
"frozenset({'P02533', 'Prolactin', 'Q8N6Y0'})"
"frozenset({'Prolactin', 'P49674', 'O15055'})"
"frozenset({'Q9Y5K5', 'Prolactin', 'Q9C086'})"
"frozenset({'Prolactin', 'O43674', 'O43678'})"
"frozenset({'P62873', 'Prolactin', 'Q8NGY3'})"
"frozenset({'Prolactin', 'O75182', 'Q15014'})"
"frozenset({'Prolactin', 'P62081', 'Q13618'})"
"frozenset({'Prolactin', 'Q5TCX8', 'Q9ULR3'})"
"frozenset({'Prolactin', 'Q9Y651', 'Q9H9S0'})"
"frozenset({'Prolactin', 'Q9Y4K3', 'P51665'})"
"frozenset({'P27694', 'Prolactin', 'P53621'})"
"frozenset({'Prolactin', 'P52564', 'Q9P286'})"
"frozenset({'Prolactin', 'A6NI73', 'P31994'})"
"frozenset({'Q13838', 'Prolactin', 'Q14240'})"
"frozenset({'Q9NW38', 'Prolactin', 'P09016'})"
"frozenset({'Prolactin', 'Q8TF50', 'Q96QD5'})"
"frozenset({'Q99471', 'Prolactin', 'Q9NYS7'})"
"frozenset({'Q07912', 'Prolactin', 'Q676U5'})"
"frozenset({'Prolactin', 'P13569', 'P09496'})"
"frozenset({'Prolactin', 'Q92841', 'P05362'})"
"frozenset({'Q14525', 'Prolactin', 'Q9ULA0'})"
"frozenset({'Q15388', 'Prolactin', 'Q07955'})"
"frozenset({'Q96EB1', 'Prolactin', 'Q0PNE2'})"
"frozenset({'Prolactin', 'P49257', 'Q99623'})"
"frozenset({'Prolactin', 'P52272', 'P40337'})"
